# {"t_start": 1549867203.317993, "env_id": "graph-search-v0"} 
r,l,t
-1,1,28.927551
-1,1,28.930325
-1,1,28.933352
-1,1,28.936172
-1,1,28.938922
-1,1,28.941885
-1,1,28.944754
-1,1,28.947509
-1,1,28.95035
-1,1,28.953429
-1,1,28.956354
-1,1,28.959116
-1,1,28.961848
-1,1,28.964583
-1,1,28.967315
-1,1,28.970188
-1,1,28.972967
-1,1,28.977022
-1,1,28.980927
-1,1,28.983973
-1,1,28.986961
-1,1,28.989837
-1,1,28.992577
-1,1,28.995411
-1,1,28.998144
-1,1,29.000906
-1,1,29.003678
-1,1,29.006568
-1,1,29.009451
-1,1,29.012209
-1,1,29.014972
-1,1,29.017717
-1,1,29.020433
-1,1,29.023167
-1,1,29.025955
-1,1,29.028731
-1,1,29.031472
-3,2,29.036875
-1,1,29.039598
-1,1,29.042317
-1,1,29.045044
-1,1,29.047769
-1,1,29.050493
-1,1,29.053225
-3,2,29.058619
-1,1,29.061339
-1,1,29.064052
-1,1,29.066799
-1,1,29.069706
-3,2,29.075183
-1,1,29.078154
-1,1,29.080942
-1,1,29.08379
-1,1,29.086619
-1,1,29.089855
-1,1,29.093701
-1,1,29.096886
-1,1,29.101743
-1,1,29.106576
-1,1,29.110084
-1,1,29.114074
-1,1,29.117789
-1,1,29.120956
-1,1,29.125787
-1,1,29.128699
-1,1,29.131614
-1,1,29.134528
-1,1,29.138248
-1,1,29.141539
-1,1,29.144453
-1,1,29.14729
-1,1,29.150131
-1,1,29.15304
-1,1,29.155926
-1,1,29.158808
-1,1,29.16172
-1,1,29.164606
-1,1,29.167489
-1,1,29.170486
-1,1,29.173398
-1,1,29.176206
-1,1,29.180869
-1,1,29.184038
-1,1,29.187035
-1,1,29.189981
-1,1,29.192942
-1,1,29.195791
-1,1,29.198614
-1,1,29.201506
-1,1,29.204402
-1,1,29.207293
-1,1,29.210177
-1,1,29.213076
-1,1,29.216202
-1,1,29.219119
-1,1,29.221946
-1,1,29.224776
-1,1,29.227666
-1,1,29.230638
-1,1,29.23359
-1,1,29.236429
-1,1,29.239244
-1,1,29.242312
-1,1,29.245277
-1,1,29.248193
-1,1,29.251094
-1,1,29.254011
-1,1,29.256997
-1,1,29.263304
-1,1,29.267428
-1,1,29.270627
-1,1,29.273806
-1,1,29.277448
-4,4,29.289156
-1,1,29.292282
-1,1,29.295853
-1,1,29.298761
-1,1,29.302216
-1,1,29.305153
-1,1,29.308108
-1,1,29.311384
-1,1,29.314272
-1,1,29.317597
-3,2,29.323916
-1,1,29.327564
-1,1,29.330461
-1,1,29.333932
-1,1,29.337571
-1,1,29.342662
-1,1,29.345628
-1,1,29.348497
-1,1,29.352704
-1,1,29.355871
-1,1,29.360752
-1,1,29.363724
-1,1,29.367604
-1,1,29.370641
-1,1,29.375993
-1,1,29.378943
-1,1,29.382586
-1,1,29.385967
-1,1,29.390568
-1,1,29.394387
-1,1,29.397544
-1,1,29.401456
-1,1,29.404396
-1,1,29.409612
-1,1,29.412484
-1,1,29.415709
-1,1,29.419119
-1,1,29.42312
-1,1,29.42695
-1,1,29.430644
-1,1,29.434731
-1,1,29.438081
-1,1,29.44241
-3,2,29.448646
-1,1,29.452083
-1,1,29.455902
-1,1,29.459607
-1,1,29.463266
-1,1,29.467561
-1,1,29.471884
-1,1,29.476469
-1,1,29.479864
-1,1,29.48301
-1,1,29.48658
-1,1,29.490523
-1,1,29.493969
-1,1,29.497367
-3,2,29.504704
-1,1,29.508903
-1,1,29.513044
-1,1,29.516264
-1,1,29.520267
-1,1,29.523699
-1,1,29.527341
-3,3,29.537285
-1,1,29.540946
-1,1,29.544472
-3,3,29.553907
-1,1,29.557437
-1,1,29.561219
-1,1,29.564269
-1,1,29.56791
-1,1,29.571076
-1,1,29.574766
-1,1,29.578397
-1,1,29.581385
-1,1,29.58524
-1,1,29.588313
-1,1,29.592296
-1,1,29.595224
-1,1,29.598261
-1,1,29.602198
-1,1,29.605096
-1,1,29.608974
-1,1,29.611799
-1,1,29.614562
-1,1,29.618114
-1,1,29.620925
-1,1,29.624831
-1,1,29.627757
-1,1,29.63061
-1,1,29.63407
-1,1,29.637017
-3,2,29.643171
-1,1,29.645953
-1,1,29.649169
-1,1,29.651972
-1,1,29.654715
-1,1,29.657862
-1,1,29.660655
-1,1,29.663715
-1,1,29.666614
-1,1,29.669389
-1,1,29.672366
-1,1,29.675164
-1,1,29.67791
-1,1,29.681066
-1,1,29.684289
-1,1,29.688372
-1,1,29.691894
-1,1,29.695905
-1,1,29.699712
-1,1,29.703016
-1,1,29.705819
-1,1,29.708567
-1,1,29.71132
-1,1,29.714058
-1,1,29.717137
-1,1,29.720202
-1,1,29.722997
-1,1,29.725767
-1,1,29.728509
-1,1,29.731237
-1,1,29.734042
-1,1,29.736836
-1,1,29.73975
-1,1,29.742525
-1,1,29.74528
-1,1,29.748188
-3,2,29.753738
-1,1,29.756505
-1,1,29.759589
-1,1,29.762454
-1,1,29.765289
-1,1,29.768088
-1,1,29.770841
-1,1,29.773571
-1,1,29.776584
-1,1,29.779402
-1,1,29.782228
-1,1,29.78502
-1,1,29.787766
-1,1,29.79049
-1,1,29.79322
-1,1,29.795955
-1,1,29.798676
-1,1,29.801404
-1,1,29.804178
-1,1,29.806916
-1,1,29.809689
-1,1,29.81287
-4,4,29.825618
-1,1,29.828401
-1,1,29.83116
-1,1,29.833909
-1,1,29.836657
-1,1,29.839397
-1,1,29.842299
-1,1,29.845098
-1,1,29.84785
-1,1,29.850588
-1,1,29.853328
-1,1,29.85606
-1,1,29.858856
-1,1,29.861614
-1,1,29.864357
-1,1,29.867581
-1,1,29.870545
-1,1,29.873353
-1,1,29.876117
-1,1,29.878995
-1,1,29.882236
-1,1,29.88517
-1,1,29.887943
-1,1,29.891095
-1,1,29.893903
-1,1,29.896666
-1,1,29.899814
-1,1,29.902606
-1,1,29.905403
-1,1,29.908513
-1,1,29.91129
-1,1,29.914361
-1,1,29.917212
-1,1,29.919961
-1,1,29.923027
-1,1,29.925926
-1,1,29.928695
-1,1,29.931856
-1,1,29.934664
-1,1,29.937442
-1,1,29.940581
-1,1,29.943388
-1,1,29.946346
-1,1,29.949445
-1,1,29.952264
-1,1,29.955363
-1,1,29.958495
-1,1,29.961302
-1,1,29.964747
-1,1,29.967672
-1,1,29.970533
-1,1,29.973662
-1,1,29.976443
-1,1,29.979742
-1,1,29.982602
-1,1,29.985357
-1,1,29.988747
-1,1,29.991906
-1,1,29.994701
-1,1,29.997983
-1,1,30.001266
-1,1,30.004796
-1,1,30.009378
-1,1,30.012911
-1,1,30.01607
-1,1,30.019332
-1,1,30.023113
-1,1,30.026463
-1,1,30.029745
-1,1,30.033185
-1,1,30.036444
-1,1,30.039765
-1,1,30.043016
-1,1,30.046198
-1,1,30.049008
-1,1,30.052842
-1,1,30.056215
-1,1,30.059555
-1,1,30.063003
-1,1,30.065906
-1,1,30.069966
-1,1,30.073694
-1,1,30.077277
-1,1,30.080129
-1,1,30.083217
-1,1,30.087501
-1,1,30.091559
-1,1,30.094847
-1,1,30.097665
-1,1,30.101574
-1,1,30.105081
-1,1,30.109047
-1,1,30.112052
-1,1,30.114874
-1,1,30.119015
-1,1,30.122385
-1,1,30.12661
-1,1,30.129928
-1,1,30.133749
-1,1,30.138466
-1,1,30.143241
-1,1,30.146183
-1,1,30.14981
-1,1,30.153425
-1,1,30.157492
-1,1,30.16066
-1,1,30.163529
-1,1,30.167348
-1,1,30.170208
-1,1,30.174055
-1,1,30.177153
-1,1,30.179955
-1,1,30.183635
-1,1,30.186451
-1,1,30.190342
-1,1,30.193545
-1,1,30.196332
-1,1,30.200044
-1,1,30.202899
-1,1,30.206899
-1,1,30.20991
-1,1,30.212687
-1,1,30.21596
-1,1,30.219301
-3,2,30.226129
-1,1,30.228933
-1,1,30.232188
-1,1,30.235153
-1,1,30.238181
-1,1,30.241142
-1,1,30.243926
-1,1,30.246963
-1,1,30.249931
-1,1,30.252724
-1,1,30.255809
-1,1,30.258606
-1,1,30.261492
-1,1,30.264656
-1,1,30.267585
-1,1,30.270674
-1,1,30.273561
-1,1,30.276327
-1,1,30.279439
-1,1,30.282273
-1,1,30.285033
-1,1,30.28817
-1,1,30.29097
-1,1,30.293914
-1,1,30.297065
-1,1,30.299964
-1,1,30.303153
-1,1,30.306019
-1,1,30.308783
-1,1,30.311834
-1,1,30.314634
-1,1,30.317374
-1,1,30.321495
-1,1,30.324867
-2,2,30.330729
-1,1,30.333744
-3,2,30.340549
-1,1,30.343788
-1,1,30.346629
-3,3,30.355457
-1,1,30.358558
-1,1,30.361482
-1,1,30.364273
-1,1,30.367414
-1,1,30.370221
-1,1,30.372979
-1,1,30.376025
-1,1,30.378796
-1,1,30.381854
-1,1,30.384671
-1,1,30.387413
-3,3,30.395687
-1,1,30.398437
-1,1,30.401235
-1,1,30.404002
-1,1,30.406752
-1,1,30.409505
-1,1,30.412244
-1,1,30.414993
-1,1,30.417725
-1,1,30.42047
-1,1,30.423209
-1,1,30.426423
-1,1,30.429271
-1,1,30.432042
-1,1,30.434784
-1,1,30.437516
-1,1,30.440241
-1,1,30.442954
-1,1,30.446085
-1,1,30.449085
-1,1,30.451924
-1,1,30.454691
-3,2,30.460429
-1,1,30.463559
-3,2,30.470822
-1,1,30.473678
-1,1,30.476441
-1,1,30.479385
-1,1,30.482172
-1,1,30.484927
-1,1,30.487734
-1,1,30.490527
-1,1,30.493278
-1,1,30.496019
-1,1,30.498749
-1,1,30.501481
-1,1,30.504208
-1,1,30.506928
-1,1,30.50966
-1,1,30.51239
-1,1,30.515115
-1,1,30.517835
-1,1,30.520802
-1,1,30.523716
-1,1,30.526529
-1,1,30.529321
-1,1,30.532069
-1,1,30.534799
-1,1,30.537524
-1,1,30.540244
-1,1,30.542966
-1,1,30.545686
-1,1,30.548415
-1,1,30.551399
-1,1,30.554157
-1,1,30.556891
-1,1,30.55963
-1,1,30.562379
-1,1,30.565122
-1,1,30.567863
-1,1,30.570603
-1,1,30.573696
-1,1,30.576661
-1,1,30.579647
-1,1,30.582652
-1,1,30.585433
-1,1,30.588209
-1,1,30.590958
-1,1,30.593713
-1,1,30.59644
-1,1,30.599175
-1,1,30.602075
-1,1,30.60488
-1,1,30.607625
-1,1,30.610359
-1,1,30.613088
-1,1,30.615815
-1,1,30.618535
-1,1,30.621256
-1,1,30.623978
-1,1,30.626707
-1,1,30.629685
-1,1,30.632605
-1,1,30.635471
-1,1,30.638259
-1,1,30.641514
-1,1,30.644644
-1,1,30.647448
-1,1,30.650665
-1,1,30.653493
-1,1,30.656255
-1,1,30.659471
-1,1,30.662294
-1,1,30.665052
-1,1,30.668174
-1,1,30.671017
-1,1,30.674006
-1,1,30.677069
-1,1,30.680192
-3,2,30.686645
-1,1,30.691419
-1,1,30.694905
-1,1,30.697702
-1,1,30.701559
-1,1,30.704511
-1,1,30.709594
-1,1,30.712471
-1,1,30.716258
-1,1,30.719433
-1,1,30.722383
-1,1,30.726531
-1,1,30.72952
-1,1,30.733539
-1,1,30.736363
-1,1,30.739755
-1,1,30.743235
-1,1,30.746062
-1,1,30.75005
-1,1,30.753015
-1,1,30.75673
-1,1,30.760303
-1,1,30.763938
-1,1,30.769222
-1,1,30.776438
-1,1,30.779834
-1,1,30.783112
-1,1,30.786567
-1,1,30.790521
-1,1,30.794524
-1,1,30.798073
-1,1,30.801873
-1,1,30.805338
-1,1,30.80994
-1,1,30.81357
-1,1,30.816716
-1,1,30.821469
-1,1,30.82562
-1,1,30.829184
-1,1,30.832187
-1,1,30.835986
-1,1,30.839556
-1,1,30.84329
-1,1,30.846589
-1,1,30.849919
-1,1,30.853724
-1,1,30.857484
-1,1,30.861392
-1,1,30.864517
-1,1,30.869716
-1,1,30.872964
-1,1,30.877221
-1,1,30.880378
-1,1,30.884673
-1,1,30.888535
-1,1,30.892499
-1,1,30.895998
-1,1,30.899357
-1,1,30.903187
-1,1,30.906652
-1,1,30.910591
-1,1,30.913659
-1,1,30.917579
-1,1,30.92082
-1,1,30.924404
-1,1,30.928003
-1,1,30.930822
-1,1,30.934141
-1,1,30.936955
-1,1,30.939712
-3,2,30.945909
-1,1,30.94886
-1,1,30.951962
-1,1,30.95473
-1,1,30.957805
-1,1,30.960651
-1,1,30.963526
-1,1,30.967012
-1,1,30.969889
-1,1,30.972702
-1,1,30.976095
-1,1,30.979166
-1,1,30.982424
-1,1,30.985285
-1,1,30.988057
-1,1,30.991384
-1,1,30.994256
-1,1,30.997133
-1,1,31.000382
-1,1,31.003188
-1,1,31.006475
-1,1,31.009374
-1,1,31.012137
-1,1,31.015938
-1,1,31.019078
-1,1,31.02232
-1,1,31.026408
-1,1,31.02929
-1,1,31.032786
-1,1,31.035618
-1,1,31.038845
-1,1,31.041714
-1,1,31.04458
-1,1,31.047402
-1,1,31.050443
-1,1,31.053642
-1,1,31.056545
-1,1,31.05926
-1,1,31.062224
-1,1,31.065152
-1,1,31.06809
-1,1,31.071084
-1,1,31.074029
-1,1,31.077035
-1,1,31.079876
-1,1,31.082645
-1,1,31.085474
-1,1,31.088284
-1,1,31.091061
-1,1,31.093857
-1,1,31.096713
-1,1,31.099536
-1,1,31.102298
-1,1,31.10505
-1,1,31.107932
-1,1,31.11103
-1,1,31.113957
-1,1,31.118969
-1,1,31.123269
-1,1,31.12641
-3,2,31.133044
-1,1,31.136198
-1,1,31.140747
-1,1,31.144073
