# {"t_start": 1549861943.3181171, "env_id": "graph-search-v0"} 
r,l,t
-1,1,15.984716
-1,1,15.987599
-1,1,15.99028
-1,1,15.992707
-1,1,15.995085
-1,1,15.997519
-1,1,16.000403
-1,1,16.003218
-1,1,16.005724
-1,1,16.008175
-1,1,16.010421
-1,1,16.013267
-1,1,16.015763
-1,1,16.01817
-1,1,16.020516
-3,2,16.026106
-1,1,16.029041
-1,1,16.031728
-1,1,16.034424
-1,1,16.037604
-1,1,16.04015
-1,1,16.042496
-1,1,16.044752
-1,1,16.047562
-1,1,16.050225
-1,1,16.05263
-1,1,16.054885
-1,1,16.057172
-1,1,16.060435
-1,1,16.06333
-1,1,16.065678
-1,1,16.068052
-1,1,16.071044
-1,1,16.073663
-1,1,16.075973
-1,1,16.07823
-1,1,16.080469
-1,1,16.083397
-1,1,16.085914
-1,1,16.088182
-1,1,16.090883
-1,1,16.093373
-1,1,16.096188
-1,1,16.098587
-1,1,16.100986
-2,2,16.105451
-1,1,16.107773
-1,1,16.110069
-1,1,16.112326
-1,1,16.114576
-1,1,16.117019
-1,1,16.119346
-1,1,16.121616
-1,1,16.123837
-1,1,16.126072
-1,1,16.128303
-1,1,16.130504
-1,1,16.132764
-1,1,16.135098
-1,1,16.137464
-1,1,16.139709
-1,1,16.141933
-1,1,16.144145
-1,1,16.146423
-1,1,16.148691
-1,1,16.151842
-1,1,16.154487
-1,1,16.156772
-1,1,16.158989
-1,1,16.161196
-1,1,16.163893
-1,1,16.166281
-1,1,16.168556
-1,1,16.170813
-1,1,16.173094
-1,1,16.175397
-1,1,16.177702
-1,1,16.180126
-1,1,16.182752
-1,1,16.185004
-1,1,16.187217
-1,1,16.189418
-1,1,16.191641
-1,1,16.194602
-1,1,16.197448
-1,1,16.199941
-1,1,16.202349
-1,1,16.2046
-1,1,16.206812
-1,1,16.209292
-1,1,16.211917
-1,1,16.21448
-1,1,16.216783
-1,1,16.219014
-1,1,16.221226
-1,1,16.223429
-1,1,16.225703
-1,1,16.228153
-1,1,16.231091
-1,1,16.233568
-1,1,16.235981
-1,1,16.238426
-1,1,16.240676
-1,1,16.243438
-1,1,16.247962
-1,1,16.251217
-1,1,16.253819
-1,1,16.256264
-1,1,16.25871
-1,1,16.261108
-1,1,16.26371
-1,1,16.266067
-1,1,16.268338
-1,1,16.270713
-1,1,16.27298
-1,1,16.275499
-1,1,16.277779
-1,1,16.280772
-1,1,16.283106
-1,1,16.285649
-1,1,16.288258
-1,1,16.290669
-1,1,16.292918
-1,1,16.295131
-1,1,16.297333
-1,1,16.299532
-1,1,16.301789
-1,1,16.304423
-1,1,16.30687
-1,1,16.309108
-1,1,16.311549
-1,1,16.314089
-1,1,16.316496
-1,1,16.318921
-1,1,16.321359
-1,1,16.3236
-1,1,16.325807
-1,1,16.327992
-1,1,16.330228
-1,1,16.332472
-1,1,16.334939
-1,1,16.337291
-1,1,16.339514
-1,1,16.341756
-1,1,16.344222
-1,1,16.34705
-1,1,16.349446
-1,1,16.351857
-1,1,16.354076
-1,1,16.35628
-1,1,16.35849
-1,1,16.360758
-1,1,16.363017
-1,1,16.365285
-1,1,16.36775
-1,1,16.370088
-1,1,16.372319
-1,1,16.374532
-1,1,16.37695
-1,1,16.379322
-1,1,16.381586
-1,1,16.383823
-1,1,16.386126
-1,1,16.388363
-1,1,16.39082
-1,1,16.393223
-1,1,16.395501
-1,1,16.398206
-1,1,16.400501
-1,1,16.402745
-1,1,16.404977
-1,1,16.408547
-2,2,16.415512
-1,1,16.417992
-1,1,16.420451
-1,1,16.422779
-1,1,16.42513
-1,1,16.428029
-1,1,16.430768
-1,1,16.433136
-1,1,16.435376
-1,1,16.43758
-1,1,16.439789
-1,1,16.442007
-1,1,16.4443
-1,1,16.447114
-1,1,16.449449
-1,1,16.451683
-1,1,16.453974
-1,1,16.456193
-1,1,16.458614
-1,1,16.460863
-2,2,16.465373
-1,1,16.467619
-1,1,16.469835
-1,1,16.472069
-1,1,16.474276
-1,1,16.476601
-1,1,16.478957
-1,1,16.481179
-1,1,16.483389
-1,1,16.485594
-1,1,16.48808
-2,2,16.492705
-1,1,16.49547
-1,1,16.498
-1,1,16.500261
-1,1,16.502504
-1,1,16.504715
-1,1,16.506912
-1,1,16.509568
-1,1,16.512242
-1,1,16.514514
-1,1,16.516733
-1,1,16.51913
-1,1,16.521497
-1,1,16.523738
-1,1,16.52597
-1,1,16.528463
-1,1,16.531252
-1,1,16.533591
-1,1,16.535924
-1,1,16.53816
-1,1,16.5404
-1,1,16.542608
-1,1,16.544812
-1,1,16.547086
-1,1,16.549445
-1,1,16.55229
-1,1,16.554572
-1,1,16.556795
-1,1,16.558995
-1,1,16.561225
-1,1,16.564152
-1,1,16.566649
-1,1,16.568946
-1,1,16.57117
-1,1,16.573379
-1,1,16.575582
-1,1,16.577849
-1,1,16.580351
-1,1,16.582709
-1,1,16.584956
-1,1,16.587168
-1,1,16.589389
-1,1,16.59168
-1,1,16.59395
-1,1,16.596226
-1,1,16.598519
-1,1,16.600781
-1,1,16.603115
-1,1,16.605716
-1,1,16.608091
-1,1,16.610335
-1,1,16.612853
-1,1,16.615149
-1,1,16.617391
-1,1,16.619814
-1,1,16.622092
-1,1,16.624386
-1,1,16.626636
-1,1,16.629461
-1,1,16.631859
-1,1,16.634248
-1,1,16.637048
-1,1,16.639974
-1,1,16.643341
-1,1,16.645897
-1,1,16.648633
-1,1,16.650935
-1,1,16.653156
-3,2,16.657652
-1,1,16.659885
-1,1,16.662097
-1,1,16.666786
-1,1,16.670689
-1,1,16.6739
-1,1,16.676433
-1,1,16.679026
-1,1,16.681588
-1,1,16.684769
-1,1,16.687312
-1,1,16.68958
-1,1,16.691807
-1,1,16.694021
-1,1,16.696419
-1,1,16.698795
-1,1,16.701036
-1,1,16.703247
-1,1,16.705776
-1,1,16.708065
-1,1,16.710527
-1,1,16.713447
-1,1,16.715902
-1,1,16.718411
-1,1,16.720777
-1,1,16.723153
-1,1,16.725479
-1,1,16.727712
-1,1,16.729945
-1,1,16.732158
-1,1,16.734531
-1,1,16.737393
-1,1,16.739656
-1,1,16.741897
-1,1,16.744614
-1,1,16.747611
-1,1,16.749889
-1,1,16.752201
-1,1,16.754419
-1,1,16.756765
-1,1,16.759066
-1,1,16.761712
-1,1,16.765122
-1,1,16.767872
-1,1,16.770447
-1,1,16.772988
-1,1,16.775876
-1,1,16.778725
-1,1,16.781468
-1,1,16.783811
-1,1,16.786296
-1,1,16.789265
-1,1,16.791767
-1,1,16.794053
-1,1,16.797014
-1,1,16.799952
-1,1,16.802561
-1,1,16.804865
-1,1,16.807521
-1,1,16.809853
-1,1,16.813236
-1,1,16.816057
-1,1,16.818492
-1,1,16.820768
-1,1,16.823804
-1,1,16.826447
-1,1,16.828931
-1,1,16.831508
-1,1,16.834299
-1,1,16.836921
-1,1,16.839518
-1,1,16.841846
-1,1,16.844096
-1,1,16.847202
-3,2,16.852123
-1,1,16.854646
-1,1,16.857988
-1,1,16.860602
-1,1,16.864069
-1,1,16.867075
-1,1,16.871126
-1,1,16.874232
-1,1,16.876582
-1,1,16.882077
-1,1,16.885094
-1,1,16.889482
-1,1,16.892171
-1,1,16.896707
-1,1,16.900563
-1,1,16.902895
-1,1,16.905757
-1,1,16.908003
-1,1,16.910185
-1,1,16.913716
-1,1,16.916356
-1,1,16.920175
-1,1,16.922557
-1,1,16.92477
-1,1,16.926938
-1,1,16.931621
-1,1,16.934945
-1,1,16.938824
-1,1,16.941057
-1,1,16.943371
-1,1,16.946462
-1,1,16.950551
-1,1,16.953921
-1,1,16.956468
-1,1,16.958978
-1,1,16.962816
-1,1,16.965089
-1,1,16.967313
-1,1,16.970189
-1,1,16.972422
-1,1,16.974587
-1,1,16.977218
-1,1,16.980735
-1,1,16.984533
-1,1,16.987056
-1,1,16.989298
-1,1,16.991483
-1,1,16.993811
-1,1,16.996867
-1,1,16.99918
-1,1,17.001623
-2,2,17.005959
-1,1,17.008173
-1,1,17.010922
-1,1,17.013898
-1,1,17.016208
-1,1,17.018619
-1,1,17.020877
-1,1,17.02306
-1,1,17.02541
-1,1,17.027629
-1,1,17.029799
-1,1,17.032018
-1,1,17.034432
-1,1,17.03662
-1,1,17.03878
-1,1,17.04126
-1,1,17.043593
-1,1,17.04578
-1,1,17.047937
-1,1,17.050347
-1,1,17.05256
-1,1,17.05472
-1,1,17.057327
-1,1,17.059865
-1,1,17.062113
-1,1,17.064276
-1,1,17.066859
-1,1,17.069068
-1,1,17.071268
-1,1,17.074109
-1,1,17.076369
-1,1,17.078951
-1,1,17.081721
-1,1,17.084015
-1,1,17.086208
-1,1,17.088363
-1,1,17.091154
-1,1,17.093926
-1,1,17.096331
-1,1,17.100158
-1,1,17.102578
-1,1,17.104862
-1,1,17.107485
-1,1,17.1098
-1,1,17.112669
-1,1,17.117905
-1,1,17.120272
-1,1,17.123163
-1,1,17.125796
-1,1,17.12823
-1,1,17.132044
-1,1,17.13455
-1,1,17.136749
-1,1,17.139363
-1,1,17.14159
-1,1,17.143783
-1,1,17.147745
-1,1,17.151781
-1,1,17.154672
-1,1,17.157338
-1,1,17.16028
-1,1,17.164082
-1,1,17.166749
-1,1,17.168941
-1,1,17.171581
-1,1,17.173823
-1,1,17.176118
-1,1,17.178834
-1,1,17.181124
-1,1,17.183345
-1,1,17.185643
-1,1,17.188341
-1,1,17.190691
-1,1,17.193041
-1,1,17.196349
-1,1,17.199001
-1,1,17.201398
-1,1,17.205166
-1,1,17.207441
-1,1,17.209618
-1,1,17.212415
-1,1,17.216431
-1,1,17.219547
-1,1,17.221827
-1,1,17.224158
-1,1,17.226453
-2,2,17.232013
-1,1,17.234294
-1,1,17.237097
-1,1,17.239302
-1,1,17.241468
-1,1,17.244263
-1,1,17.246834
-1,1,17.249325
-1,1,17.253225
-1,1,17.255638
-1,1,17.257898
-1,1,17.260602
-1,1,17.263995
-1,1,17.267809
-1,1,17.270085
-1,1,17.272285
-1,1,17.274458
-1,1,17.277123
-1,1,17.279408
-1,1,17.281624
-1,1,17.284357
-1,1,17.286661
-1,1,17.289009
-2,2,17.294821
-1,1,17.297475
-1,1,17.301328
-1,1,17.303696
-1,1,17.306479
-1,1,17.309359
-1,1,17.311987
-1,1,17.315633
-1,1,17.318595
-1,1,17.320853
-1,1,17.323071
-1,1,17.326136
-1,1,17.329354
-1,1,17.332266
-1,1,17.335903
-1,1,17.33817
-1,1,17.34086
-1,1,17.343179
-1,1,17.346
-1,1,17.350936
-1,1,17.353314
-1,1,17.355507
-1,1,17.358186
-1,1,17.360392
-1,1,17.363262
-1,1,17.366212
-1,1,17.368835
-1,1,17.371373
-1,1,17.375155
-1,1,17.377674
-1,1,17.382233
-1,1,17.385074
-1,1,17.387457
-1,1,17.390144
-1,1,17.392367
-1,1,17.394628
-1,1,17.397762
-1,1,17.400138
-1,1,17.402436
-1,1,17.404959
-1,1,17.407247
-1,1,17.409531
-1,1,17.411755
-1,1,17.414407
-1,1,17.416718
-1,1,17.418907
-1,1,17.421657
-1,1,17.424292
-1,1,17.42669
-1,1,17.430573
-1,1,17.432873
-1,1,17.435061
-1,1,17.437694
-1,1,17.440115
-1,1,17.442377
-1,1,17.445391
-1,1,17.449827
-1,1,17.452622
-1,1,17.455293
-1,1,17.457627
-1,1,17.459816
-1,1,17.462467
-1,1,17.464708
-1,1,17.466908
-1,1,17.469356
-1,1,17.471816
-1,1,17.474037
-1,1,17.476205
-1,1,17.47927
-1,1,17.481535
-1,1,17.48375
-1,1,17.486213
-1,1,17.488426
-1,1,17.490708
-1,1,17.492991
-1,1,17.495627
-1,1,17.497829
-1,1,17.499988
-1,1,17.502567
-1,1,17.504812
-1,1,17.506987
-1,1,17.509175
-1,1,17.511979
-1,1,17.514499
-1,1,17.516934
-1,1,17.519377
-1,1,17.521587
-1,1,17.523779
-2,2,17.529171
-1,1,17.531365
-1,1,17.534509
-1,1,17.53704
-1,1,17.539275
-1,1,17.541493
-1,1,17.544191
-1,1,17.546389
-1,1,17.548549
-1,1,17.551219
-1,1,17.553901
-1,1,17.556867
-1,1,17.559663
-1,1,17.562989
-1,1,17.566575
-1,1,17.569571
-1,1,17.572118
-1,1,17.574949
-1,1,17.577589
-1,1,17.581765
-1,1,17.584728
-1,1,17.587837
-1,1,17.590085
-1,1,17.592873
-1,1,17.596415
-2,2,17.6029
-1,1,17.60553
-1,1,17.608314
-1,1,17.610654
-1,1,17.614397
-1,1,17.619018
-1,1,17.621854
-1,1,17.624864
-1,1,17.627391
-1,1,17.631964
-1,1,17.634694
-1,1,17.638268
-1,1,17.641272
-1,1,17.643526
-1,1,17.647446
-1,1,17.650418
-1,1,17.653977
-1,1,17.65708
-1,1,17.659428
-2,2,17.666087
-1,1,17.670128
-1,1,17.673167
-1,1,17.675461
-1,1,17.677808
-1,1,17.681488
-1,1,17.68471
-1,1,17.689577
-1,1,17.692718
-1,1,17.697212
-1,1,17.701841
-1,1,17.707068
-1,1,17.709791
-1,1,17.713341
-1,1,17.716737
-1,1,17.72072
-1,1,17.723137
-1,1,17.725349
-1,1,17.728001
-1,1,17.732095
-1,1,17.735091
-1,1,17.738979
-1,1,17.741326
-1,1,17.743762
-1,1,17.746906
-1,1,17.750164
-1,1,17.753529
-1,1,17.755786
-1,1,17.757969
-1,1,17.760539
-1,1,17.763453
-1,1,17.765811
-1,1,17.768468
-1,1,17.771413
-1,1,17.773846
-1,1,17.777638
-1,1,17.780952
-1,1,17.784985
-1,1,17.787268
-1,1,17.789482
-1,1,17.791663
-1,1,17.794442
-1,1,17.79681
-1,1,17.79902
-1,1,17.801745
-1,1,17.80409
-1,1,17.806636
-1,1,17.809467
-1,1,17.811915
-1,1,17.814203
-1,1,17.816427
-1,1,17.819024
-1,1,17.821261
-1,1,17.823452
-1,1,17.826048
-1,1,17.8287
-1,1,17.831185
-1,1,17.833799
-1,1,17.836045
-1,1,17.838402
-1,1,17.840609
-1,1,17.843357
-1,1,17.846357
-1,1,17.848693
-1,1,17.851133
-1,1,17.85334
-1,1,17.855522
-1,1,17.857978
-1,1,17.860251
-1,1,17.862438
-1,1,17.864727
-1,1,17.866976
-1,1,17.869202
-1,1,17.871359
-1,1,17.874084
-1,1,17.876335
-1,1,17.87852
-1,1,17.881059
-1,1,17.883302
-1,1,17.885467
-1,1,17.88787
-1,1,17.890094
-1,1,17.892529
-1,1,17.894768
-1,1,17.897149
-1,1,17.899349
-1,1,17.901507
-1,1,17.904349
-1,1,17.906642
-1,1,17.908833
-1,1,17.911029
-1,1,17.913602
-1,1,17.915858
-1,1,17.918318
-1,1,17.920579
-1,1,17.922792
-1,1,17.925189
-1,1,17.927539
-1,1,17.929801
-1,1,17.931978
-1,1,17.934131
-1,1,17.936537
-1,1,17.938748
-1,1,17.940926
-1,1,17.943089
-1,1,17.945491
-1,1,17.947884
-1,1,17.950346
-1,1,17.952583
-1,1,17.954977
-1,1,17.957244
-1,1,17.959448
-1,1,17.961614
-1,1,17.963806
-1,1,17.966406
-1,1,17.968712
-1,1,17.971011
-1,1,17.973294
-1,1,17.97549
-1,1,17.977795
-1,1,17.980525
-1,1,17.982976
-1,1,17.98528
-1,1,17.987463
-1,1,17.98964
-1,1,17.991787
-1,1,17.994137
-1,1,17.99641
-1,1,17.99859
-1,1,18.000747
-1,1,18.002893
-1,1,18.005042
-1,1,18.007187
-1,1,18.00933
-1,1,18.011491
-1,1,18.013656
-1,1,18.015805
-1,1,18.017949
-1,1,18.020142
-1,1,18.022297
-1,1,18.024447
-1,1,18.026599
-1,1,18.029021
-1,1,18.031204
-1,1,18.033357
-1,1,18.035562
-4,3,18.042061
-1,1,18.044232
-1,1,18.047006
-1,1,18.049206
-1,1,18.051358
-1,1,18.053513
-1,1,18.055708
-1,1,18.05802
-3,2,18.063014
-1,1,18.065522
-1,1,18.06796
-1,1,18.070195
-1,1,18.072378
-2,2,18.076643
-1,1,18.078798
-1,1,18.080948
-1,1,18.083095
-1,1,18.085346
-1,1,18.087518
-1,1,18.089931
-1,1,18.092162
-1,1,18.094339
-1,1,18.097191
-1,1,18.099417
-1,1,18.101587
-1,1,18.103739
-1,1,18.107336
-1,1,18.111659
-1,1,18.11483
-1,1,18.1174
-1,1,18.119959
-1,1,18.122489
-1,1,18.125437
-1,1,18.12872
-1,1,18.131108
-1,1,18.133407
-1,1,18.136004
-1,1,18.138339
-1,1,18.140657
-1,1,18.143052
-1,1,18.145309
-1,1,18.147522
-1,1,18.149731
-1,1,18.152807
-1,1,18.15524
-1,1,18.157496
-1,1,18.159729
-1,1,18.162342
-1,1,18.165005
-1,1,18.167318
-1,1,18.169769
-1,1,18.17211
-1,1,18.17455
-1,1,18.17687
-1,1,18.179144
-1,1,18.181599
-1,1,18.184259
-1,1,18.186565
-1,1,18.188798
-2,2,18.193154
-1,1,18.195571
-1,1,18.198528
-1,1,18.200993
-1,1,18.203911
-1,1,18.206254
-1,1,18.208492
-1,1,18.2107
-1,1,18.21291
-1,1,18.215485
-1,1,18.217743
-1,1,18.219951
-1,1,18.222348
-1,1,18.224634
-1,1,18.226971
-1,1,18.230001
-1,1,18.232338
-1,1,18.234567
-1,1,18.236768
-1,1,18.238981
-1,1,18.241247
-1,1,18.243828
-1,1,18.246458
-1,1,18.249552
-1,1,18.252293
-1,1,18.254591
-1,1,18.256825
-1,1,18.259582
-1,1,18.262277
-1,1,18.264681
-1,1,18.266929
-1,1,18.26934
-1,1,18.271645
-1,1,18.273901
-1,1,18.276405
-1,1,18.279325
-1,1,18.282003
-1,1,18.284556
-1,1,18.286836
-1,1,18.289249
-1,1,18.291501
-1,1,18.293706
-1,1,18.295903
-1,1,18.298107
-1,1,18.300355
-1,1,18.302618
-1,1,18.304916
-1,1,18.307376
-1,1,18.309799
-1,1,18.312644
-1,1,18.3161
-1,1,18.320515
-1,1,18.323591
-1,1,18.326139
-1,1,18.328846
-1,1,18.331321
-1,1,18.333605
-1,1,18.335832
-1,1,18.338258
-1,1,18.340636
-1,1,18.342968
-1,1,18.345478
-1,1,18.348092
-1,1,18.350344
-1,1,18.352544
-1,1,18.354741
-1,1,18.357168
-1,1,18.359458
-1,1,18.361697
-1,1,18.364011
-1,1,18.366324
-1,1,18.368636
-1,1,18.370914
-1,1,18.373134
-1,1,18.375468
-1,1,18.377824
-1,1,18.380035
-1,1,18.38252
-1,1,18.384837
-1,1,18.387168
-1,1,18.389375
-1,1,18.391584
-1,1,18.393863
-1,1,18.396166
-1,1,18.398904
-1,1,18.401325
-1,1,18.403561
-1,1,18.405761
-1,1,18.407951
-1,1,18.410194
-1,1,18.413137
-1,1,18.415521
-1,1,18.41801
-1,1,18.420318
-1,1,18.422617
-1,1,18.425059
-1,1,18.427454
-1,1,18.430064
-1,1,18.432564
-1,1,18.434822
-1,1,18.43703
-1,1,18.439231
-1,1,18.441467
-1,1,18.443876
-1,1,18.446583
-1,1,18.44903
-1,1,18.451289
-1,1,18.45371
-1,1,18.456694
-1,1,18.459703
-1,1,18.462887
-1,1,18.465251
-1,1,18.46751
-1,1,18.470217
-1,1,18.47276
-1,1,18.475315
-1,1,18.477622
-1,1,18.480264
-1,1,18.483295
-1,1,18.486039
-1,1,18.48853
-1,1,18.490918
-1,1,18.493895
-1,1,18.496674
-1,1,18.499319
-1,1,18.501619
-1,1,18.50385
-1,1,18.506694
-1,1,18.509477
-1,1,18.511984
-1,1,18.514425
-1,1,18.516679
-1,1,18.519568
-1,1,18.522626
-1,1,18.52529
-1,1,18.527772
-1,1,18.530991
-1,1,18.533518
-1,1,18.536001
-1,1,18.538316
-1,1,18.54107
-1,1,18.543674
-1,1,18.546062
-1,1,18.548331
-1,1,18.550802
-1,1,18.553994
-1,1,18.556901
-1,1,18.559425
-1,1,18.562482
-1,1,18.565544
-1,1,18.568049
-1,1,18.570354
-1,1,18.572618
-1,1,18.575045
-1,1,18.577981
-2,2,18.582926
-1,1,18.585738
-1,1,18.588838
-1,1,18.591336
-1,1,18.593704
-1,1,18.595944
-1,1,18.598167
-1,1,18.601036
-1,1,18.603327
-1,1,18.605559
-1,1,18.607784
-1,1,18.610001
-1,1,18.612265
-1,1,18.614555
-1,1,18.616985
-1,1,18.619236
-1,1,18.621434
-1,1,18.623626
-1,1,18.625896
-1,1,18.628246
-1,1,18.630512
-1,1,18.632708
-1,1,18.63524
-1,1,18.637568
-1,1,18.640291
-1,1,18.643931
-1,1,18.64676
-1,1,18.649651
-1,1,18.652213
-1,1,18.654444
-1,1,18.656641
-1,1,18.658832
-1,1,18.661082
-1,1,18.663325
-1,1,18.665782
-1,1,18.66805
-1,1,18.670483
-1,1,18.672817
-1,1,18.675085
-1,1,18.677763
-1,1,18.680162
-1,1,18.68321
-1,1,18.686104
-1,1,18.688412
-1,1,18.690686
-1,1,18.692901
-1,1,18.695109
-1,1,18.697404
-1,1,18.699986
-1,1,18.702247
-1,1,18.704556
-1,1,18.7068
-1,1,18.709377
-1,1,18.711687
-1,1,18.714419
-1,1,18.717367
-1,1,18.719717
-1,1,18.721944
-1,1,18.724277
-1,1,18.726563
-1,1,18.728795
-1,1,18.731029
-1,1,18.733354
-1,1,18.735601
-1,1,18.73782
-1,1,18.740342
-1,1,18.742662
-1,1,18.745057
-1,1,18.747355
-1,1,18.750208
-1,1,18.752542
-1,1,18.754791
-1,1,18.757045
-2,2,18.76389
-1,1,18.767691
-1,1,18.770905
-1,1,18.773414
-1,1,18.775863
-1,1,18.778285
-1,1,18.780645
-1,1,18.783532
-1,1,18.785861
-2,2,18.790232
-1,1,18.792439
-1,1,18.794685
-1,1,18.796956
-1,1,18.799431
-1,1,18.802245
-1,1,18.804567
-1,1,18.806862
-1,1,18.80915
-1,1,18.811376
-1,1,18.813585
-1,1,18.816364
-1,1,18.818732
-1,1,18.820971
-1,1,18.823277
-1,1,18.825489
-1,1,18.827869
-1,1,18.830168
-1,1,18.832629
-1,1,18.834908
-1,1,18.837935
-1,1,18.841116
-1,1,18.843754
-1,1,18.846203
-1,1,18.84882
-1,1,18.851476
-1,1,18.853767
-1,1,18.855991
-1,1,18.858217
-1,1,18.860448
-1,1,18.863577
-1,1,18.867311
-1,1,18.870997
-1,1,18.873264
-1,1,18.875486
-1,1,18.877784
-1,1,18.880037
-1,1,18.883105
-1,1,18.888378
-1,1,18.890912
-1,1,18.893785
-3,2,18.899161
-1,1,18.902252
-1,1,18.905169
-1,1,18.907545
-1,1,18.90978
-1,1,18.912635
-1,1,18.915364
-1,1,18.91802
-1,1,18.920533
-1,1,18.922819
-1,1,18.925746
-1,1,18.928401
-1,1,18.930818
-1,1,18.934067
-1,1,18.936564
-1,1,18.939259
-1,1,18.941666
-1,1,18.943905
-1,1,18.946117
-1,1,18.948325
-1,1,18.9506
-1,1,18.95287
-1,1,18.9552
-1,1,18.957509
-1,1,18.959754
-1,1,18.961976
-1,1,18.964361
-1,1,18.966709
-1,1,18.969411
-1,1,18.971692
-1,1,18.973929
-1,1,18.976148
-1,1,18.97836
-1,1,18.980626
-1,1,18.982884
-1,1,18.985916
-1,1,18.989763
-1,1,18.992157
-1,1,18.994411
-1,1,18.996629
-1,1,18.999272
-1,1,19.001679
-1,1,19.004019
-1,1,19.006357
-1,1,19.008671
-1,1,19.011061
-1,1,19.013472
-1,1,19.015942
-1,1,19.018672
-1,1,19.020937
-1,1,19.023159
-1,1,19.025359
-1,1,19.027575
-1,1,19.029872
-1,1,19.032469
-1,1,19.034945
-1,1,19.037188
-1,1,19.039414
-1,1,19.04163
-1,1,19.04385
-1,1,19.04613
-1,1,19.048955
-1,1,19.05165
-1,1,19.053906
-1,1,19.056126
-1,1,19.058347
-1,1,19.060564
-1,1,19.06285
-1,1,19.065124
-1,1,19.067423
-1,1,19.069689
-1,1,19.07267
-1,1,19.07579
-1,1,19.078136
-1,1,19.081148
-1,1,19.084301
-1,1,19.086805
-1,1,19.089221
-1,1,19.091571
-1,1,19.093975
-1,1,19.096999
-1,1,19.099869
-1,1,19.102587
-1,1,19.105219
-1,1,19.108139
-1,1,19.110796
-1,1,19.113375
-1,1,19.11637
-1,1,19.118817
-1,1,19.121071
-1,1,19.123273
-1,1,19.125513
-1,1,19.127741
-1,1,19.130127
-1,1,19.132444
-1,1,19.134754
-1,1,19.137305
-1,1,19.139793
-1,1,19.142176
-1,1,19.14474
-1,1,19.147104
-1,1,19.149934
-1,1,19.153267
-1,1,19.155732
-1,1,19.158014
-1,1,19.160226
-1,1,19.162511
-3,2,19.166933
-1,1,19.169126
-1,1,19.171645
-1,1,19.17393
-1,1,19.176149
-1,1,19.178431
-1,1,19.18072
-1,1,19.183786
-1,1,19.186258
-1,1,19.188498
-1,1,19.190715
-1,1,19.192931
-1,1,19.195197
-1,1,19.197474
-1,1,19.199772
-1,1,19.20347
-1,1,19.209004
-1,1,19.212887
-1,1,19.215476
-1,1,19.218646
-1,1,19.221099
-1,1,19.223408
-1,1,19.22564
-1,1,19.227861
-1,1,19.230151
-1,1,19.232467
-1,1,19.235054
-1,1,19.23731
-1,1,19.239531
-3,2,19.243951
-1,1,19.246243
-1,1,19.249103
-1,1,19.251579
-1,1,19.254034
-1,1,19.256317
-1,1,19.258551
-1,1,19.260765
-1,1,19.263337
-1,1,19.266374
-1,1,19.268747
-1,1,19.270989
-1,1,19.273974
-1,1,19.279704
-1,1,19.282978
-1,1,19.285486
-1,1,19.287924
-1,1,19.290385
-1,1,19.292806
-1,1,19.295535
-1,1,19.298192
-1,1,19.30116
-1,1,19.30365
-1,1,19.306084
-1,1,19.308405
-1,1,19.310617
-1,1,19.312908
-1,1,19.315178
-1,1,19.320299
-1,1,19.323929
-1,1,19.326902
-1,1,19.329409
-1,1,19.33189
-1,1,19.334353
-1,1,19.336647
-1,1,19.339066
-1,1,19.3414
-1,1,19.344418
-1,1,19.348098
-1,1,19.351713
-1,1,19.354235
-1,1,19.358089
-1,1,19.360844
-1,1,19.363563
-1,1,19.366356
-1,1,19.369338
-2,2,19.374453
-1,1,19.376707
-1,1,19.379449
-1,1,19.38222
-1,1,19.384825
-1,1,19.387603
-1,1,19.392009
-1,1,19.394381
-1,1,19.396614
-1,1,19.39885
-1,1,19.403237
-1,1,19.406369
-1,1,19.408856
-1,1,19.411279
-1,1,19.413557
-1,1,19.415833
-1,1,19.418182
-1,1,19.421012
-1,1,19.423364
-1,1,19.425609
-1,1,19.427842
-1,1,19.430053
-1,1,19.433469
-1,1,19.436221
-1,1,19.438648
-1,1,19.440883
-1,1,19.443106
-1,1,19.445323
-1,1,19.447694
-1,1,19.450367
-1,1,19.453236
-1,1,19.456617
-1,1,19.459379
-1,1,19.462096
-1,1,19.464693
-1,1,19.469146
-1,1,19.471477
-1,1,19.473713
-1,1,19.476731
-1,1,19.47917
-1,1,19.481548
-1,1,19.487173
-1,1,19.490318
-1,1,19.492532
-1,1,19.494712
-1,1,19.496936
-1,1,19.499868
-1,1,19.502153
-1,1,19.504362
-1,1,19.506543
-1,1,19.508705
-1,1,19.510873
-1,1,19.513323
-1,1,19.51567
-1,1,19.518519
-1,1,19.520756
-1,1,19.523046
-1,1,19.525231
-1,1,19.527395
-1,1,19.52958
-1,1,19.531754
-1,1,19.534128
-1,1,19.537046
-1,1,19.539437
-1,1,19.541804
-1,1,19.54433
-1,1,19.546613
-1,1,19.549127
-1,1,19.551463
-1,1,19.554206
-1,1,19.556611
-1,1,19.559018
-1,1,19.56138
-1,1,19.563592
-1,1,19.565794
-1,1,19.568004
-1,1,19.570208
-1,1,19.572382
-1,1,19.574508
-1,1,19.576759
-1,1,19.578941
-1,1,19.581355
-1,1,19.583561
-1,1,19.585732
-1,1,19.587879
-1,1,19.590078
-1,1,19.592227
-1,1,19.594434
-1,1,19.596609
-1,1,19.598769
-1,1,19.60093
-1,1,19.60312
-1,1,19.605411
-1,1,19.607842
