# {"t_start": 1549866578.168112, "env_id": "graph-search-v0"} 
r,l,t
-1,1,22.66932
-1,1,22.672057
-1,1,22.674788
-1,1,22.677517
-1,1,22.68025
-1,1,22.683439
-1,1,22.686291
-1,1,22.689188
-1,1,22.694718
-1,1,22.697958
-1,1,22.701117
-1,1,22.704319
-1,1,22.707237
-1,1,22.710076
-1,1,22.712893
-1,1,22.716609
-1,1,22.719706
-1,1,22.722566
-1,1,22.725415
-1,1,22.728322
-1,1,22.731437
-1,1,22.734384
-1,1,22.737251
-1,1,22.740088
-1,1,22.742999
-1,1,22.745916
-1,1,22.748823
-1,1,22.751733
-1,1,22.754684
-1,1,22.757664
-1,1,22.760502
-1,1,22.763338
-1,1,22.766534
-1,1,22.769489
-1,1,22.772351
-1,1,22.7752
-1,1,22.778116
-1,1,22.781029
-1,1,22.78393
-1,1,22.787023
-1,1,22.79029
-1,1,22.793426
-1,1,22.796263
-1,1,22.799228
-1,1,22.802136
-1,1,22.805029
-1,1,22.807946
-1,1,22.810851
-1,1,22.813751
-1,1,22.816658
-1,1,22.820429
-1,1,22.823715
-1,1,22.82689
-1,1,22.829986
-1,1,22.833365
-1,1,22.837181
-1,1,22.840232
-1,1,22.843094
-1,1,22.845927
-1,1,22.848839
-1,1,22.851998
-1,1,22.85489
-1,1,22.857732
-1,1,22.860686
-1,1,22.8637
-1,1,22.866641
-1,1,22.86955
-1,1,22.872475
-1,1,22.875404
-1,1,22.878318
-1,1,22.881224
-1,1,22.884126
-1,1,22.887033
-1,1,22.890246
-1,1,22.893344
-1,1,22.896306
-1,1,22.899366
-1,1,22.902404
-1,1,22.905833
-1,1,22.909003
-1,1,22.912204
-1,1,22.915626
-1,1,22.91876
-1,1,22.921702
-1,1,22.924664
-1,1,22.927633
-3,3,22.937919
-1,1,22.940881
-1,1,22.943761
-1,1,22.946621
-1,1,22.949551
-1,1,22.953834
-1,1,22.956823
-1,1,22.959923
-1,1,22.962903
-1,1,22.965832
-1,1,22.968888
-1,1,22.97205
-1,1,22.975102
-1,1,22.97797
-1,1,22.980814
-1,1,22.983727
-1,1,22.986822
-1,1,22.990008
-1,1,22.993031
-1,1,22.996344
-1,1,22.999269
-1,1,23.002132
-1,1,23.006277
-1,1,23.009521
-1,1,23.012738
-1,1,23.015911
-1,1,23.018796
-1,1,23.021626
-1,1,23.024473
-1,1,23.02737
-1,1,23.030311
-1,1,23.033265
-1,1,23.036208
-1,1,23.039284
-1,1,23.042469
-1,1,23.045423
-1,1,23.04828
-1,1,23.051116
-1,1,23.054025
-1,1,23.056953
-1,1,23.059862
-1,1,23.062764
-1,1,23.06578
-1,1,23.06877
-1,1,23.071722
-1,1,23.074653
-1,1,23.077966
-1,1,23.081138
-1,1,23.08419
-1,1,23.0871
-1,1,23.090447
-1,1,23.093475
-1,1,23.09635
-1,1,23.099749
-1,1,23.10279
-1,1,23.10606
-1,1,23.109001
-1,1,23.111855
-1,1,23.115119
-1,1,23.11803
-1,1,23.121239
-1,1,23.124323
-1,1,23.1272
-1,1,23.130527
-1,1,23.133458
-1,1,23.136302
-1,1,23.139575
-1,1,23.142489
-1,1,23.14571
-1,1,23.148706
-1,1,23.151569
-1,1,23.154855
-1,1,23.157782
-1,1,23.160665
-1,1,23.164072
-1,1,23.167185
-1,1,23.17049
-1,1,23.173414
-1,1,23.176265
-1,1,23.179857
-1,1,23.182824
-1,1,23.18631
-1,1,23.189614
-1,1,23.192499
-1,1,23.195955
-1,1,23.1989
-1,1,23.202588
-1,1,23.205888
-1,1,23.208802
-1,1,23.2123
-1,1,23.215258
-1,1,23.218624
-1,1,23.221909
-1,1,23.224801
-1,1,23.228247
-1,1,23.231459
-1,1,23.235356
-1,1,23.238587
-1,1,23.241472
-1,1,23.24492
-1,1,23.247844
-1,1,23.251624
-1,1,23.254661
-1,1,23.257772
-1,1,23.261299
-1,1,23.264216
-1,1,23.267959
-1,1,23.271611
-1,1,23.275325
-1,1,23.27847
-1,1,23.281507
-1,1,23.285198
-1,1,23.288297
-1,1,23.292296
-1,1,23.295544
-1,1,23.298746
-1,1,23.30255
-1,1,23.305682
-1,1,23.309317
-1,1,23.312612
-1,1,23.316337
-1,1,23.319966
-1,1,23.323095
-1,1,23.326665
-1,1,23.32961
-1,1,23.333017
-1,1,23.336292
-1,1,23.339259
-1,1,23.342824
-1,1,23.345711
-1,1,23.34916
-1,1,23.352463
-1,1,23.355387
-1,1,23.359009
-1,1,23.362285
-1,1,23.365722
-1,1,23.36898
-1,1,23.372206
-1,1,23.375526
-1,1,23.378436
-1,1,23.382155
-1,1,23.385382
-1,1,23.38896
-1,1,23.392199
-1,1,23.395208
-1,1,23.398781
-1,1,23.402362
-1,1,23.406364
-1,1,23.409557
-1,1,23.413258
-1,1,23.416403
-1,1,23.41969
-1,1,23.423164
-1,1,23.426088
-1,1,23.42939
-1,1,23.432468
-1,1,23.435756
-1,1,23.439356
-1,1,23.442282
-1,1,23.445654
-1,1,23.448849
-1,1,23.452475
-1,1,23.456422
-1,1,23.459588
-1,1,23.463195
-1,1,23.466284
-1,1,23.470039
-1,1,23.47391
-1,1,23.476927
-1,1,23.480344
-1,1,23.48324
-1,1,23.486919
-1,1,23.490196
-1,1,23.493424
-1,1,23.496653
-1,1,23.499543
-1,1,23.503253
-1,1,23.506204
-1,1,23.510362
-1,1,23.513629
-1,1,23.51692
-1,1,23.521146
-1,1,23.524063
-1,1,23.5277
-1,1,23.531468
-1,1,23.536154
-1,1,23.540075
-1,1,23.544525
-1,1,23.548211
-1,1,23.552205
-1,1,23.556074
-1,1,23.560564
-1,1,23.564089
-1,1,23.568735
-1,1,23.57232
-1,1,23.576778
-1,1,23.580454
-1,1,23.585079
-1,1,23.588813
-1,1,23.592451
-1,1,23.5954
-1,1,23.59861
-1,1,23.601979
-1,1,23.605238
-1,1,23.60879
-1,1,23.611758
-1,1,23.615109
-1,1,23.618245
-1,1,23.621466
-1,1,23.625295
-1,1,23.628216
-1,1,23.631615
-1,1,23.634859
-1,1,23.637859
-1,1,23.641146
-1,1,23.64406
-1,1,23.647229
-1,1,23.650252
-1,1,23.653254
-1,1,23.656587
-1,1,23.659511
-1,1,23.662475
-1,1,23.665883
-1,1,23.668886
-1,1,23.67245
-1,1,23.675399
-1,1,23.678247
-1,1,23.682477
-1,1,23.686657
-1,1,23.690756
-3,2,23.696863
-1,1,23.699786
-1,1,23.702878
-1,1,23.706578
-1,1,23.709699
-1,1,23.713544
-1,1,23.716733
-1,1,23.720171
-1,1,23.72331
-1,1,23.726706
-1,1,23.730243
-1,1,23.73357
-1,1,23.738325
-1,1,23.741526
-1,1,23.745302
-1,1,23.74826
-1,1,23.751165
-1,1,23.754513
-1,1,23.757564
-1,1,23.760936
-1,1,23.763947
-1,1,23.766809
-1,1,23.770129
-1,1,23.77304
-1,1,23.776497
-1,1,23.779551
-1,1,23.782424
-1,1,23.786223
-3,3,23.798725
-1,1,23.803723
-1,1,23.808097
-1,1,23.81136
-1,1,23.814253
-1,1,23.81769
-1,1,23.822341
-1,1,23.826852
-1,1,23.829981
-1,1,23.833328
-1,1,23.837322
-1,1,23.841037
-1,1,23.844812
-1,1,23.849201
-1,1,23.852317
-1,1,23.855113
-1,1,23.858302
-1,1,23.861149
-1,1,23.863932
-1,1,23.867516
-1,1,23.871283
-1,1,23.874858
-1,1,23.877709
-1,1,23.880531
-1,1,23.88365
-1,1,23.886563
-1,1,23.89038
-1,1,23.895504
-1,1,23.898847
-1,1,23.901755
-1,1,23.904552
-1,1,23.907848
-1,1,23.910729
-1,1,23.913891
-1,1,23.916733
-1,1,23.919493
-3,2,23.925339
-1,1,23.928099
-3,3,23.939802
-1,1,23.94305
-1,1,23.94692
-1,1,23.950836
-1,1,23.954538
-1,1,23.957366
-1,1,23.960138
-1,1,23.963285
-1,1,23.966091
-1,1,23.969012
-1,1,23.973988
-1,1,23.977388
-1,1,23.98057
-1,1,23.983399
-1,1,23.986507
-1,1,23.989523
-1,1,23.992371
-1,1,23.99558
-1,1,23.998403
-1,1,24.001166
-1,1,24.004361
-1,1,24.007168
-1,1,24.010023
-1,1,24.013208
-1,1,24.015998
-1,1,24.019462
-1,1,24.022962
-1,1,24.026739
-1,1,24.029611
-1,1,24.032362
-1,1,24.035489
-1,1,24.04004
-1,1,24.043334
-1,1,24.046158
-1,1,24.048923
-1,1,24.052156
-1,1,24.054982
-1,1,24.05774
-1,1,24.061127
-1,1,24.063989
-1,1,24.06713
-1,1,24.070053
-1,1,24.072833
-1,1,24.075933
-3,2,24.081449
-1,1,24.084516
-1,1,24.087308
-1,1,24.090055
-1,1,24.093113
-1,1,24.096269
-1,1,24.099369
-1,1,24.102257
-1,1,24.105094
-1,1,24.108231
-1,1,24.111067
-1,1,24.113847
-1,1,24.116983
-1,1,24.119805
-1,1,24.122579
-1,1,24.125831
-1,1,24.128642
-1,1,24.13166
-1,1,24.134573
-1,1,24.137342
-1,1,24.140525
-1,1,24.143402
-1,1,24.146214
-1,1,24.14951
-1,1,24.152341
-1,1,24.155109
-1,1,24.158284
-1,1,24.161094
-1,1,24.164218
-1,1,24.167084
-1,1,24.169851
-1,1,24.173046
-1,1,24.175907
-1,1,24.178698
-1,1,24.182022
-1,1,24.184989
-3,2,24.191294
-1,1,24.194355
-1,1,24.197508
-1,1,24.200321
-1,1,24.203067
-5,5,24.217302
-1,1,24.220119
-1,1,24.223308
-1,1,24.226111
-1,1,24.229216
-1,1,24.232104
-1,1,24.234874
-1,1,24.238146
-1,1,24.240987
-1,1,24.243755
-1,1,24.246882
-1,1,24.249806
-1,1,24.252974
-1,1,24.255993
-1,1,24.258803
-1,1,24.261956
-1,1,24.26477
-1,1,24.267524
-1,1,24.270959
-1,1,24.274124
-1,1,24.277585
-1,1,24.280488
-1,1,24.283422
-1,1,24.286503
-1,1,24.28931
-1,1,24.292143
-1,1,24.295213
-1,1,24.298013
-1,1,24.300851
-1,1,24.304407
-1,1,24.307205
-1,1,24.310418
-1,1,24.31327
-1,1,24.316038
-1,1,24.319494
-1,1,24.322317
-1,1,24.325119
-1,1,24.328354
-1,1,24.331141
-1,1,24.334642
-1,1,24.337504
-1,1,24.340261
-1,1,24.343578
-1,1,24.346406
-1,1,24.349179
-1,1,24.352754
-1,1,24.356585
-1,1,24.360316
-1,1,24.363136
-1,1,24.366243
-1,1,24.369394
-1,1,24.372632
-1,1,24.376055
-1,1,24.379563
-1,1,24.383071
-1,1,24.386589
-1,1,24.38969
-1,1,24.393434
-1,1,24.396285
-1,1,24.399709
-1,1,24.402896
-1,1,24.405776
-1,1,24.409018
-1,1,24.411825
-1,1,24.415298
-1,1,24.41836
-1,1,24.421197
-1,1,24.424482
-1,1,24.427294
-1,1,24.430238
-1,1,24.433456
-1,1,24.436558
-1,1,24.439618
-1,1,24.442458
-1,1,24.445346
-1,1,24.448842
-1,1,24.451839
-1,1,24.454934
-1,1,24.458067
-1,1,24.460909
-1,1,24.464219
-1,1,24.467206
-1,1,24.4703
-1,1,24.47351
-1,1,24.476315
-1,1,24.479605
-1,1,24.482601
-1,1,24.485615
-1,1,24.48881
-1,1,24.491614
-1,1,24.494356
-1,1,24.497507
-1,1,24.500316
-1,1,24.503702
-1,1,24.506618
-1,1,24.50938
-1,1,24.512488
-1,1,24.515316
-1,1,24.518343
-1,1,24.521669
-1,1,24.524473
-1,1,24.527236
-1,1,24.530453
-1,1,24.533277
-1,1,24.536681
-1,1,24.539525
-1,1,24.542305
-1,1,24.545555
-1,1,24.548366
-1,1,24.551317
-1,1,24.554568
-1,1,24.557357
-1,1,24.560693
-1,1,24.563737
-1,1,24.566554
-1,1,24.569852
-1,1,24.572654
-1,1,24.575448
-1,1,24.578589
-1,1,24.581398
-1,1,24.584613
-1,1,24.587475
-1,1,24.590239
-1,1,24.593312
-1,1,24.596125
-1,1,24.598879
-1,1,24.601996
-1,1,24.604826
-1,1,24.60823
-1,1,24.611455
-1,1,24.614285
-1,1,24.617079
-5,5,24.633449
-1,1,24.636888
-1,1,24.640334
-1,1,24.643652
-1,1,24.647659
-1,1,24.651364
-1,1,24.654703
-1,1,24.659319
-1,1,24.662209
-1,1,24.665519
-1,1,24.668617
-1,1,24.671836
-1,1,24.674807
-1,1,24.677607
-1,1,24.680365
-1,1,24.683273
-1,1,24.68608
-1,1,24.688844
-1,1,24.691598
-1,1,24.694687
-1,1,24.697541
-1,1,24.700719
-1,1,24.703571
-1,1,24.706457
-1,1,24.709412
-1,1,24.712309
-1,1,24.7151
-1,1,24.718533
-1,1,24.721664
-1,1,24.72458
-1,1,24.727368
-1,1,24.730121
-1,1,24.732865
-1,1,24.735789
-1,1,24.738611
-1,1,24.741381
-1,1,24.744124
-1,1,24.746874
-1,1,24.74961
-1,1,24.752343
-1,1,24.755082
-1,1,24.757824
-1,1,24.760562
-1,1,24.763456
-1,1,24.766284
-1,1,24.769059
-1,1,24.771821
-1,1,24.774926
-1,1,24.777997
-1,1,24.780789
-1,1,24.78358
-1,1,24.786511
-1,1,24.789315
-1,1,24.792075
-1,1,24.79482
-1,1,24.797564
-1,1,24.800302
-1,1,24.803033
-1,1,24.805768
-1,1,24.808509
-1,1,24.81126
-1,1,24.814001
-1,1,24.816741
-1,1,24.819552
-1,1,24.822567
-1,1,24.825912
-1,1,24.828845
-1,1,24.831599
-1,1,24.835054
-1,1,24.837917
-1,1,24.840825
-1,1,24.843626
-1,1,24.846376
-1,1,24.849175
-1,1,24.852099
-1,1,24.854866
-1,1,24.857608
-1,1,24.86035
-1,1,24.86308
-3,2,24.869683
-1,1,24.873465
-1,1,24.876372
-1,1,24.879187
-2,2,24.885078
-1,1,24.888458
-1,1,24.891367
-1,1,24.894189
-1,1,24.896941
-1,1,24.899859
-1,1,24.902812
-1,1,24.905624
-1,1,24.908379
-1,1,24.911168
-1,1,24.913918
-1,1,24.916759
-1,1,24.919564
-1,1,24.922336
-1,1,24.925368
-1,1,24.928179
-1,1,24.930933
-1,1,24.93367
-1,1,24.936405
-1,1,24.939161
-1,1,24.941901
-1,1,24.944674
-1,1,24.947455
-1,1,24.950339
-1,1,24.953144
-1,1,24.955989
-1,1,24.958867
-1,1,24.961627
-1,1,24.964368
-1,1,24.9671
-1,1,24.970153
-1,1,24.973376
-1,1,24.976148
-1,1,24.978918
-1,1,24.981874
-1,1,24.984673
-1,1,24.987494
-1,1,24.990265
-1,1,24.993287
-1,1,24.996124
-1,1,24.998901
-1,1,25.001722
-1,1,25.004898
-1,1,25.007895
-1,1,25.010685
-1,1,25.013445
-1,1,25.016205
-1,1,25.018944
-1,1,25.021683
-1,1,25.024421
-1,1,25.027452
-3,2,25.033047
-1,1,25.035798
-1,1,25.038744
-1,1,25.041531
-1,1,25.044281
-1,1,25.047026
-1,1,25.049833
-1,1,25.052596
-1,1,25.055339
-1,1,25.058079
-1,1,25.060817
-1,1,25.063567
-1,1,25.066316
-1,1,25.069049
-1,1,25.071778
-1,1,25.074511
-1,1,25.077246
-1,1,25.079991
-1,1,25.082786
-1,1,25.085677
-1,1,25.088712
-1,1,25.091521
-1,1,25.094339
-1,1,25.098295
-1,1,25.101341
-1,1,25.104314
-1,1,25.107082
-1,1,25.109838
-1,1,25.112577
-1,1,25.11531
-1,1,25.11805
-1,1,25.120785
-1,1,25.123516
-1,1,25.126302
-1,1,25.129064
-1,1,25.131814
-1,1,25.134543
-1,1,25.137288
-1,1,25.140096
-1,1,25.142903
-1,1,25.145651
-1,1,25.148403
-1,1,25.151146
-1,1,25.153892
-1,1,25.15662
-1,1,25.159469
-1,1,25.162271
-1,1,25.165011
-1,1,25.167741
-1,1,25.170634
-1,1,25.173434
-1,1,25.176182
-1,1,25.178929
-1,1,25.181668
-1,1,25.184398
-1,1,25.187137
-2,2,25.192628
-1,1,25.195392
-1,1,25.198238
-1,1,25.201012
-1,1,25.203761
-1,1,25.20651
-1,1,25.209259
-1,1,25.211999
-1,1,25.214734
-1,1,25.217471
-1,1,25.220208
-1,1,25.222933
-1,1,25.225661
-1,1,25.228391
-1,1,25.231279
-1,1,25.234079
-1,1,25.236825
-1,1,25.240434
-1,1,25.244202
-1,1,25.247488
-1,1,25.251567
-1,1,25.254953
-1,1,25.257915
-1,1,25.260701
-1,1,25.263451
-1,1,25.266233
-1,1,25.269194
-1,1,25.272466
-1,1,25.277496
-1,1,25.28052
-1,1,25.283657
-1,1,25.287115
-1,1,25.29031
-5,5,25.304296
-1,1,25.307056
-1,1,25.309796
-1,1,25.312537
-1,1,25.315269
-1,1,25.318001
-1,1,25.320887
-1,1,25.323814
-1,1,25.326608
-1,1,25.329354
-1,1,25.332097
-1,1,25.334838
-1,1,25.337689
-1,1,25.340497
-1,1,25.344028
-1,1,25.346865
-1,1,25.349622
-1,1,25.352399
-1,1,25.355149
-1,1,25.358166
-1,1,25.360964
-1,1,25.364238
-1,1,25.367224
-1,1,25.370003
-1,1,25.372776
-1,1,25.375677
-1,1,25.378447
-1,1,25.381194
-1,1,25.384755
-1,1,25.387809
-1,1,25.390773
-1,1,25.393627
-1,1,25.396403
-1,1,25.40199
-1,1,25.406359
-1,1,25.409785
-1,1,25.412982
-1,1,25.416128
-1,1,25.419036
-1,1,25.421947
-1,1,25.425349
-1,1,25.428276
-1,1,25.431123
-1,1,25.434378
-1,1,25.437301
-1,1,25.440146
-1,1,25.443889
-1,1,25.448285
-1,1,25.451986
-1,1,25.455583
-1,1,25.46055
-1,1,25.4681
-1,1,25.472432
-1,1,25.476002
-1,1,25.479121
-1,1,25.482003
-1,1,25.485245
-1,1,25.488399
-1,1,25.494833
-1,1,25.49798
-1,1,25.501175
-1,1,25.504117
-1,1,25.507244
-1,1,25.510088
-1,1,25.51288
-1,1,25.516107
-1,1,25.518932
-1,1,25.521702
-1,1,25.524847
-1,1,25.527774
-1,1,25.530772
-1,1,25.534247
-1,1,25.537079
-1,1,25.540429
-1,1,25.543288
-1,1,25.54605
-1,1,25.549763
-1,1,25.552789
-1,1,25.556075
-1,1,25.558917
-1,1,25.561706
-1,1,25.564982
-1,1,25.568012
-1,1,25.571751
-1,1,25.574677
-1,1,25.577451
-1,1,25.580649
-1,1,25.583651
-1,1,25.587046
-1,1,25.590067
-1,1,25.592858
-1,1,25.596077
-1,1,25.598903
-1,1,25.601953
-1,1,25.605346
-1,1,25.608271
-1,1,25.611498
-3,2,25.6171
-1,1,25.621073
-1,1,25.623915
-2,2,25.630037
-1,1,25.632834
-1,1,25.63626
-1,1,25.639116
-1,1,25.64191
-1,1,25.645165
-1,1,25.647964
-1,1,25.651131
-1,1,25.654292
-1,1,25.657299
-1,1,25.660728
-1,1,25.663569
-1,1,25.666358
-1,1,25.669916
-1,1,25.673008
-1,1,25.67659
-1,1,25.679697
-1,1,25.682549
-1,1,25.686036
-1,1,25.689034
-1,1,25.692861
-1,1,25.697162
-1,1,25.701562
-1,1,25.70456
-1,1,25.707887
-1,1,25.712465
-1,1,25.715965
-1,1,25.719137
-1,1,25.72196
-1,1,25.725226
-1,1,25.728049
-1,1,25.730801
-1,1,25.734244
-1,1,25.737561
-1,1,25.740758
-1,1,25.743632
-1,1,25.746401
-1,1,25.749405
-1,1,25.752508
-1,1,25.755368
-1,1,25.758652
-1,1,25.761464
-1,1,25.764562
-1,1,25.767617
-1,1,25.770593
-1,1,25.773653
-1,1,25.776462
-1,1,25.779228
-1,1,25.78249
-1,1,25.785547
-1,1,25.788715
-1,1,25.791726
-1,1,25.794496
-1,1,25.797671
-1,1,25.800515
-1,1,25.803545
-1,1,25.806711
-1,1,25.80952
-1,1,25.812458
-1,1,25.815689
-1,1,25.81892
-1,1,25.822391
-1,1,25.8257
-1,1,25.828777
-1,1,25.831893
-1,1,25.835138
-1,1,25.839474
-1,1,25.842889
-3,2,25.851988
-1,1,25.856521
-1,1,25.860788
-1,1,25.864953
-1,1,25.868464
-1,1,25.87208
-1,1,25.874898
-1,1,25.878235
-1,1,25.881079
-1,1,25.883865
-1,1,25.887417
-1,1,25.890234
-1,1,25.893201
-1,1,25.896262
-1,1,25.899047
-1,1,25.902602
-1,1,25.905463
-1,1,25.908229
-1,1,25.911395
-1,1,25.914199
-1,1,25.917022
-1,1,25.92062
-1,1,25.923692
-3,3,25.932471
-1,1,25.935988
-1,1,25.938839
-1,1,25.941785
-1,1,25.945011
-1,1,25.947811
-1,1,25.951253
-1,1,25.954275
-1,1,25.957085
-1,1,25.96033
-1,1,25.963148
-1,1,25.966216
-1,1,25.969335
-1,1,25.972252
-1,1,25.975611
-1,1,25.97847
-1,1,25.981231
-1,1,25.984687
-1,1,25.988568
-1,1,25.992092
-1,1,25.994907
-1,1,25.997678
-1,1,26.001157
-1,1,26.004889
-1,1,26.00819
-1,1,26.011013
-1,1,26.013813
-1,1,26.017292
-1,1,26.020161
-1,1,26.02357
-1,1,26.026626
-1,1,26.029426
-1,1,26.032764
-1,1,26.035851
-1,1,26.03936
-1,1,26.042467
-1,1,26.045264
-1,1,26.048499
-1,1,26.051547
-1,1,26.054401
-1,1,26.057634
-1,1,26.060421
-1,1,26.063501
-1,1,26.066488
-1,1,26.0698
-1,1,26.073027
-1,1,26.075842
-1,1,26.079243
-1,1,26.082681
-1,1,26.085803
-1,1,26.089261
-1,1,26.092171
-3,2,26.098209
-1,1,26.101349
-1,1,26.104784
-1,1,26.107654
-1,1,26.110428
-1,1,26.113616
-1,1,26.116424
-1,1,26.119715
-1,1,26.122886
-1,1,26.125713
-1,1,26.129126
-1,1,26.131975
-1,1,26.134958
-1,1,26.138261
-1,1,26.141059
-1,1,26.144012
-1,1,26.14709
-1,1,26.149869
-1,1,26.153283
-1,1,26.156104
-1,1,26.159049
-1,1,26.162345
-1,1,26.165156
-1,1,26.16844
-1,1,26.172144
-1,1,26.175019
-1,1,26.17815
-1,1,26.180957
-1,1,26.183811
-1,1,26.18837
-1,1,26.191751
-1,1,26.194954
-1,1,26.197739
-1,1,26.200956
-1,1,26.204281
-1,1,26.20751
-1,1,26.21094
-1,1,26.213993
-1,1,26.217377
-1,1,26.220399
-1,1,26.22341
-1,1,26.226652
-1,1,26.229471
-1,1,26.232421
-1,1,26.235631
-1,1,26.238425
-1,1,26.241503
-1,1,26.244347
-1,1,26.247113
-1,1,26.250242
-1,1,26.253051
-1,1,26.255808
-1,1,26.259075
-1,1,26.261947
-1,1,26.264707
-1,1,26.268141
-1,1,26.271326
-1,1,26.274619
-1,1,26.27791
-1,1,26.281173
-1,1,26.284532
-1,1,26.287641
-1,1,26.291128
-1,1,26.294272
-1,1,26.297483
-1,1,26.300725
-1,1,26.303995
-1,1,26.307735
-1,1,26.311498
-1,1,26.314622
-1,1,26.317563
-1,1,26.321073
-1,1,26.32591
-1,1,26.328745
-1,1,26.331908
-1,1,26.334857
-1,1,26.338038
-1,1,26.340991
-1,1,26.343762
-1,1,26.347062
-1,1,26.349931
-1,1,26.352697
-1,1,26.355748
-1,1,26.358541
-1,1,26.361301
-1,1,26.36449
-3,2,26.370635
-1,1,26.374249
-1,1,26.378166
-1,1,26.381368
-1,1,26.384359
-1,1,26.387754
-1,1,26.391936
-1,1,26.396055
-1,1,26.399073
-1,1,26.402181
-1,1,26.405414
-1,1,26.408337
-1,1,26.411669
-1,1,26.414503
-1,1,26.41734
-1,1,26.420448
-1,1,26.423261
-1,1,26.426176
-1,1,26.429298
-1,1,26.432297
-1,1,26.435559
-1,1,26.438395
-1,1,26.441176
-1,1,26.445024
-1,1,26.448111
-1,1,26.451699
-1,1,26.455432
-1,1,26.45976
-1,1,26.463083
-1,1,26.465915
-1,1,26.469199
-1,1,26.473954
-1,1,26.477355
-1,1,26.480195
-1,1,26.483269
-1,1,26.486194
-1,1,26.48916
-1,1,26.492141
-1,1,26.494965
-1,1,26.500136
-1,1,26.503171
-1,1,26.506348
-1,1,26.509272
-1,1,26.512121
-1,1,26.514969
-1,1,26.517734
-1,1,26.520484
-1,1,26.523244
-1,1,26.52598
-1,1,26.528714
-1,1,26.531442
-1,1,26.534195
-1,1,26.537103
-1,1,26.539892
-1,1,26.54265
-1,1,26.545558
-1,1,26.548696
-1,1,26.55156
-1,1,26.554304
-1,1,26.557045
-1,1,26.559804
-1,1,26.562557
-1,1,26.565301
-1,1,26.568047
-1,1,26.570775
-1,1,26.573502
-1,1,26.576272
-1,1,26.579026
-1,1,26.58177
-1,1,26.584774
-1,1,26.587599
-1,1,26.590351
-1,1,26.593102
-1,1,26.595865
-1,1,26.598624
-1,1,26.60137
-1,1,26.604115
-1,1,26.610206
-1,1,26.614314
-1,1,26.617717
-1,1,26.621154
-1,1,26.624195
-1,1,26.627048
-1,1,26.629879
-1,1,26.6329
-1,1,26.635851
-1,1,26.639052
-1,1,26.641951
-1,1,26.644817
-1,1,26.647763
-1,1,26.651453
-1,1,26.65445
-1,1,26.657319
-1,1,26.660174
-1,1,26.663108
-1,1,26.666025
-1,1,26.668941
-1,1,26.672031
-1,1,26.674926
-1,1,26.677768
-1,1,26.680612
-1,1,26.683594
-1,1,26.686541
-1,1,26.689591
-1,1,26.692576
-1,1,26.695514
-1,1,26.698444
-1,1,26.701372
-1,1,26.704297
-1,1,26.707455
-1,1,26.710409
-1,1,26.713926
-1,1,26.716897
-1,1,26.719913
-1,1,26.722829
-1,1,26.725679
-1,1,26.728602
-1,1,26.731547
-1,1,26.734519
-1,1,26.737584
-1,1,26.740434
-1,1,26.743268
-1,1,26.746173
-1,1,26.749097
-1,1,26.752
-1,1,26.754951
-1,1,26.758133
-3,2,26.765722
-1,1,26.769161
-1,1,26.772401
-1,1,26.775409
-1,1,26.778244
-3,2,26.783991
-1,1,26.787028
-1,1,26.79007
-1,1,26.793354
-1,1,26.796271
-1,1,26.799145
-1,1,26.801986
-1,1,26.804924
-1,1,26.80786
-1,1,26.810792
-1,1,26.813711
-1,1,26.816841
-1,1,26.819746
-1,1,26.822848
-1,1,26.825908
-1,1,26.828781
-1,1,26.83163
-1,1,26.835824
-1,1,26.839287
-1,1,26.842176
-1,1,26.845027
-1,1,26.847949
-1,1,26.850858
-1,1,26.853766
-1,1,26.856672
-1,1,26.860198
-1,1,26.863464
-1,1,26.866567
-1,1,26.869503
-1,1,26.872433
-1,1,26.875357
-1,1,26.878266
-1,1,26.881182
-1,1,26.884091
-1,1,26.887006
-1,1,26.89016
-1,1,26.893046
-1,1,26.896188
-1,1,26.899146
-1,1,26.902118
-1,1,26.904976
-1,1,26.908084
-1,1,26.912138
-1,1,26.91532
-1,1,26.918309
-1,1,26.921343
-1,1,26.924267
-1,1,26.927109
-1,1,26.929969
-1,1,26.934817
-1,1,26.937759
-1,1,26.940629
-1,1,26.943475
-1,1,26.946393
-1,1,26.94933
-1,1,26.952321
-1,1,26.955258
-1,1,26.958592
-1,1,26.9615
-1,1,26.964513
-1,1,26.967438
-1,1,26.970287
-1,1,26.97312
-1,1,26.976059
-1,1,26.979012
-1,1,26.981938
-1,1,26.984855
-1,1,26.987766
-1,1,26.99139
-1,1,26.995194
-1,1,26.998877
-1,1,27.003592
-1,1,27.006971
-1,1,27.009918
-1,1,27.012841
-1,1,27.015982
-1,1,27.019352
-1,1,27.022367
-1,1,27.025388
-1,1,27.028524
-1,1,27.03152
-1,1,27.034522
-1,1,27.038441
-1,1,27.043463
-1,1,27.046389
-1,1,27.04924
-1,1,27.052076
-1,1,27.055041
-1,1,27.057946
-1,1,27.060901
-1,1,27.063795
-1,1,27.066766
-1,1,27.070638
-1,1,27.073856
-1,1,27.077125
-1,1,27.080021
-1,1,27.08289
-1,1,27.085887
-1,1,27.088848
-1,1,27.094629
-1,1,27.099098
-1,1,27.102864
-1,1,27.107202
-1,1,27.111219
-1,1,27.115716
-1,1,27.118938
-1,1,27.123506
-1,1,27.126694
-1,1,27.129966
-1,1,27.132939
-1,1,27.13598
-1,1,27.138918
-1,1,27.141787
